country,date,proportion_alpha,proportion_delta,proportion_original
Switzerland,2022-05-18,0,1,0
Switzerland,2022-05-19,0,1,0
Switzerland,2022-05-20,0,1,0
Switzerland,2022-05-21,0,1,0
Switzerland,2022-05-22,0,1,0
Switzerland,2022-05-23,0,1,0
Switzerland,2022-05-24,0,1,0
Switzerland,2022-05-25,0,1,0
Switzerland,2022-05-26,0,1,0
Switzerland,2022-05-27,0,1,0
Switzerland,2022-05-28,0,1,0
Switzerland,2022-05-29,0,1,0
Switzerland,2022-05-30,0,1,0
Switzerland,2022-05-31,0,1,0
Switzerland,2022-06-01,0,1,0
Switzerland,2022-06-02,0,1,0
Switzerland,2022-06-03,0,1,0
Switzerland,2022-06-04,0,1,0
Switzerland,2022-06-05,0,1,0
Switzerland,2022-06-06,0,1,0
Switzerland,2022-06-07,0,1,0
Switzerland,2022-06-08,0,1,0
Switzerland,2022-06-09,0,1,0
Switzerland,2022-06-10,0,1,0
Switzerland,2022-06-11,0,1,0
Switzerland,2022-06-12,0,1,0
Switzerland,2022-06-13,0,1,0
Switzerland,2022-06-14,0,1,0
Switzerland,2022-06-15,0,1,0
Switzerland,2022-06-16,0,1,0
Switzerland,2022-06-17,0,1,0
Switzerland,2022-06-18,0,1,0
Switzerland,2022-06-19,0,1,0
Switzerland,2022-06-20,0,1,0
Switzerland,2022-06-21,0,1,0
Switzerland,2022-06-22,0,1,0
Switzerland,2022-06-23,0,1,0
Switzerland,2022-06-24,0,1,0
Switzerland,2022-06-25,0,1,0
Switzerland,2022-06-26,0,1,0
Switzerland,2022-06-27,0,1,0
Switzerland,2022-06-28,0,1,0
Switzerland,2022-06-29,0,1,0
Switzerland,2022-06-30,0,1,0
Switzerland,2022-07-01,0,1,0
Switzerland,2022-07-02,0,1,0
Switzerland,2022-07-03,0,1,0
Switzerland,2022-07-04,0,1,0
Switzerland,2022-07-05,0,1,0
Switzerland,2022-07-06,0,1,0
Switzerland,2022-07-07,0,1,0
Switzerland,2022-07-08,0,1,0
Switzerland,2022-07-09,0,1,0
Switzerland,2022-07-10,0,1,0
Switzerland,2022-07-11,0,1,0
Switzerland,2022-07-12,0,1,0
Switzerland,2022-07-13,0,1,0
Switzerland,2022-07-14,0,1,0
Switzerland,2022-07-15,0,1,0
Switzerland,2022-07-16,0,1,0
Switzerland,2022-07-17,0,1,0
Switzerland,2022-07-18,0,1,0
Switzerland,2022-07-19,0,1,0
Switzerland,2022-07-20,0,1,0
Switzerland,2022-07-21,0,1,0
Switzerland,2022-07-22,0,1,0
Switzerland,2022-07-23,0,1,0
Switzerland,2022-07-24,0,1,0
Switzerland,2022-07-25,0,1,0
Switzerland,2022-07-26,0,1,0
Switzerland,2022-07-27,0,1,0
Switzerland,2022-07-28,0,1,0
Switzerland,2022-07-29,0,1,0
Switzerland,2022-07-30,0,1,0
Switzerland,2022-07-31,0,1,0
Switzerland,2022-08-01,0,1,0
Switzerland,2022-08-02,0,1,0
Switzerland,2022-08-03,0,1,0
Switzerland,2022-08-04,0,1,0
Switzerland,2022-08-05,0,1,0
Switzerland,2022-08-06,0,1,0
Switzerland,2022-08-07,0,1,0
Switzerland,2022-08-08,0,1,0
Switzerland,2022-08-09,0,1,0
Switzerland,2022-08-10,0,1,0
Switzerland,2022-08-11,0,1,0
Switzerland,2022-08-12,0,1,0
Switzerland,2022-08-13,0,1,0
Switzerland,2022-08-14,0,1,0
Switzerland,2022-08-15,0,1,0
Switzerland,2022-08-16,0,1,0
Switzerland,2022-08-17,0,1,0
Switzerland,2022-08-18,0,1,0
Switzerland,2022-08-19,0,1,0
Switzerland,2022-08-20,0,1,0
Switzerland,2022-08-21,0,1,0
Switzerland,2022-08-22,0,1,0
Switzerland,2022-08-23,0,1,0
Switzerland,2022-08-24,0,1,0
Switzerland,2022-08-25,0,1,0
Switzerland,2022-08-26,0,1,0
Switzerland,2022-08-27,0,1,0
Switzerland,2022-08-28,0,1,0
Switzerland,2022-08-29,0,1,0
Switzerland,2022-08-30,0,1,0
Switzerland,2022-08-31,0,1,0
Switzerland,2022-09-01,0,1,0
Switzerland,2022-09-02,0,1,0
Switzerland,2022-09-03,0,1,0
Switzerland,2022-09-04,0,1,0
Switzerland,2022-09-05,0,1,0
Switzerland,2022-09-06,0,1,0
Switzerland,2022-09-07,0,1,0
Switzerland,2022-09-08,0,1,0
Switzerland,2022-09-09,0,1,0
Switzerland,2022-09-10,0,1,0
Switzerland,2022-09-11,0,1,0
Switzerland,2022-09-12,0,1,0
Switzerland,2022-09-13,0,1,0
Switzerland,2022-09-14,0,1,0
Switzerland,2022-09-15,0,1,0
Switzerland,2022-09-16,0,1,0
Switzerland,2022-09-17,0,1,0
Switzerland,2022-09-18,0,1,0
Switzerland,2022-09-19,0,1,0
Switzerland,2022-09-20,0,1,0
Switzerland,2022-09-21,0,1,0
Switzerland,2022-09-22,0,1,0
Switzerland,2022-09-23,0,1,0
Switzerland,2022-09-24,0,1,0
Switzerland,2022-09-25,0,1,0
Switzerland,2022-09-26,0,1,0
Switzerland,2022-09-27,0,1,0
Switzerland,2022-09-28,0,1,0
Switzerland,2022-09-29,0,1,0
Switzerland,2022-09-30,0,1,0
Switzerland,2022-10-01,0,1,0
Switzerland,2022-10-02,0,1,0
Switzerland,2022-10-03,0,1,0
Switzerland,2022-10-04,0,1,0
Switzerland,2022-10-05,0,1,0
Switzerland,2022-10-06,0,1,0
Switzerland,2022-10-07,0,1,0
Switzerland,2022-10-08,0,1,0
Switzerland,2022-10-09,0,1,0
Switzerland,2022-10-10,0,1,0
Switzerland,2022-10-11,0,1,0
Switzerland,2022-10-12,0,1,0
Switzerland,2022-10-13,0,1,0
Switzerland,2022-10-14,0,1,0
Switzerland,2022-10-15,0,1,0
Switzerland,2022-10-16,0,1,0
Switzerland,2022-10-17,0,1,0
Switzerland,2022-10-18,0,1,0
Switzerland,2022-10-19,0,1,0
Switzerland,2022-10-20,0,1,0
Switzerland,2022-10-21,0,1,0
Switzerland,2022-10-22,0,1,0
Switzerland,2022-10-23,0,1,0
Switzerland,2022-10-24,0,1,0
Switzerland,2022-10-25,0,1,0
Switzerland,2022-10-26,0,1,0
Switzerland,2022-10-27,0,1,0
Switzerland,2022-10-28,0,1,0
Switzerland,2022-10-29,0,1,0
Switzerland,2022-10-30,0,1,0
Switzerland,2022-10-31,0,1,0
Switzerland,2022-11-01,0,1,0
Switzerland,2022-11-02,0,1,0
Switzerland,2022-11-03,0,1,0
Switzerland,2022-11-04,0,1,0
Switzerland,2022-11-05,0,1,0
Switzerland,2022-11-06,0,1,0
Switzerland,2022-11-07,0,1,0
Switzerland,2022-11-08,0,1,0
Switzerland,2022-11-09,0,1,0
Switzerland,2022-11-10,0,1,0
Switzerland,2022-11-11,0,1,0
Switzerland,2022-11-12,0,1,0
Switzerland,2022-11-13,0,1,0
Switzerland,2022-11-14,0,1,0
Switzerland,2022-11-15,0,1,0
Switzerland,2022-11-16,0,1,0
Switzerland,2022-11-17,0,1,0
Switzerland,2022-11-18,0,1,0
Switzerland,2022-11-19,0,1,0
Switzerland,2022-11-20,0,1,0
Switzerland,2022-11-21,0,1,0
Switzerland,2022-11-22,0,1,0
Switzerland,2022-11-23,0,1,0
Switzerland,2022-11-24,0,1,0
Switzerland,2022-11-25,0,1,0
Switzerland,2022-11-26,0,1,0
Switzerland,2022-11-27,0,1,0
Switzerland,2022-11-28,0,1,0
Switzerland,2022-11-29,0,1,0
Switzerland,2022-11-30,0,1,0
Switzerland,2022-12-01,0,1,0
Switzerland,2022-12-02,0,1,0
Switzerland,2022-12-03,0,1,0
Switzerland,2022-12-04,0,1,0
Switzerland,2022-12-05,0,1,0
Switzerland,2022-12-06,0,1,0
Switzerland,2022-12-07,0,1,0
Switzerland,2022-12-08,0,1,0
Switzerland,2022-12-09,0,1,0
Switzerland,2022-12-10,0,1,0
Switzerland,2022-12-11,0,1,0
Switzerland,2022-12-12,0,1,0
Switzerland,2022-12-13,0,1,0
Switzerland,2022-12-14,0,1,0
Switzerland,2022-12-15,0,1,0
Switzerland,2022-12-16,0,1,0
Switzerland,2022-12-17,0,1,0
Switzerland,2022-12-18,0,1,0
Switzerland,2022-12-19,0,1,0
Switzerland,2022-12-20,0,1,0
Switzerland,2022-12-21,0,1,0
Switzerland,2022-12-22,0,1,0
Switzerland,2022-12-23,0,1,0
Switzerland,2022-12-24,0,1,0
Switzerland,2022-12-25,0,1,0
Switzerland,2022-12-26,0,1,0
Switzerland,2022-12-27,0,1,0
Switzerland,2022-12-28,0,1,0
Switzerland,2022-12-29,0,1,0
Switzerland,2022-12-30,0,1,0
Switzerland,2022-12-31,0,1,0
Switzerland,2023-01-01,0,1,0
Switzerland,2023-01-02,0,1,0
Switzerland,2023-01-03,0,1,0
Switzerland,2023-01-04,0,1,0
Switzerland,2023-01-05,0,1,0
Switzerland,2023-01-06,0,1,0
Switzerland,2023-01-07,0,1,0
Switzerland,2023-01-08,0,1,0
Switzerland,2023-01-09,0,1,0
Switzerland,2023-01-10,0,1,0
Switzerland,2023-01-11,0,1,0
Switzerland,2023-01-12,0,1,0
Switzerland,2023-01-13,0,1,0
Switzerland,2023-01-14,0,1,0
Switzerland,2023-01-15,0,1,0
Switzerland,2023-01-16,0,1,0
Switzerland,2023-01-17,0,1,0
Switzerland,2023-01-18,0,1,0
Switzerland,2023-01-19,0,1,0
Switzerland,2023-01-20,0,1,0
Switzerland,2023-01-21,0,1,0
Switzerland,2023-01-22,0,1,0
Switzerland,2023-01-23,0,1,0
Switzerland,2023-01-24,0,1,0
Switzerland,2023-01-25,0,1,0
Switzerland,2023-01-26,0,1,0
Switzerland,2023-01-27,0,1,0
Switzerland,2023-01-28,0,1,0
Switzerland,2023-01-29,0,1,0
Switzerland,2023-01-30,0,1,0
Switzerland,2023-01-31,0,1,0
Switzerland,2023-02-01,0,1,0
Switzerland,2023-02-02,0,1,0
Switzerland,2023-02-03,0,1,0
Switzerland,2023-02-04,0,1,0
Switzerland,2023-02-05,0,1,0
Switzerland,2023-02-06,0,1,0
Switzerland,2023-02-07,0,1,0
Switzerland,2023-02-08,0,1,0
Poland,2020-01-01,0,0,1
Poland,2020-01-02,0,0,1
Poland,2020-01-03,0,0,1
Poland,2020-01-04,0,0,1
Poland,2020-01-05,0,0,1
Poland,2020-01-06,0,0,1
Poland,2020-01-07,0,0,1
Poland,2020-01-08,0,0,1
Poland,2020-01-09,0,0,1
Poland,2020-01-10,0,0,1
Poland,2020-01-11,0,0,1
Poland,2020-01-12,0,0,1
Poland,2020-01-13,0,0,1
Poland,2020-01-14,0,0,1
Poland,2020-01-15,0,0,1
Poland,2020-01-16,0,0,1
Poland,2020-01-17,0,0,1
Poland,2020-01-18,0,0,1
Poland,2020-01-19,0,0,1
Poland,2020-01-20,0,0,1
Poland,2020-01-21,0,0,1
Poland,2020-01-22,0,0,1
Poland,2020-01-23,0,0,1
Poland,2020-01-24,0,0,1
Poland,2020-01-25,0,0,1
Poland,2020-01-26,0,0,1
Poland,2020-01-27,0,0,1
Poland,2020-01-28,0,0,1
Poland,2020-01-29,0,0,1
Poland,2020-01-30,0,0,1
Poland,2020-01-31,0,0,1
Poland,2020-02-01,0,0,1
Poland,2020-02-02,0,0,1
Poland,2020-02-03,0,0,1
Poland,2020-02-04,0,0,1
Poland,2020-02-05,0,0,1
Poland,2020-02-06,0,0,1
Poland,2020-02-07,0,0,1
Poland,2020-02-08,0,0,1
Poland,2020-02-09,0,0,1
Poland,2020-02-10,0,0,1
Poland,2020-02-11,0,0,1
Poland,2020-02-12,0,0,1
Poland,2020-02-13,0,0,1
Poland,2020-02-14,0,0,1
Poland,2020-02-15,0,0,1
Poland,2020-02-16,0,0,1
Poland,2020-02-17,0,0,1
Poland,2020-02-18,0,0,1
Poland,2020-02-19,0,0,1
Poland,2020-02-20,0,0,1
Poland,2020-02-21,0,0,1
Poland,2020-02-22,0,0,1
Poland,2020-02-23,0,0,1
Poland,2020-02-24,0,0,1
Poland,2020-02-25,0,0,1
Poland,2020-02-26,0,0,1
Poland,2020-02-27,0,0,1
Poland,2020-02-28,0,0,1
Poland,2020-02-29,0,0,1
Poland,2020-03-01,0,0,1
Poland,2020-03-02,0,0,1
Poland,2020-03-03,0,0,1
Poland,2020-03-04,0,0,1
Poland,2020-03-05,0,0,1
Poland,2020-03-06,0,0,1
Poland,2020-03-07,0,0,1
Poland,2020-03-08,0,0,1
Poland,2020-03-09,0,0,1
Poland,2020-03-10,0,0,1
Poland,2020-03-11,0,0,1
Poland,2020-03-12,0,0,1
Poland,2020-03-13,0,0,1
Poland,2020-03-14,0,0,1
Poland,2020-03-15,0,0,1
Poland,2020-03-16,0,0,1
Poland,2020-03-17,0,0,1
Poland,2020-03-18,0,0,1
Poland,2020-03-19,0,0,1
Poland,2020-03-20,0,0,1
Poland,2020-03-21,0,0,1
Poland,2020-03-22,0,0,1
Poland,2020-03-23,0,0,1
Poland,2020-03-24,0,0,1
Poland,2020-03-25,0,0,1
Poland,2020-03-26,9.72054714220372e-14,0,0.999999999999903
Poland,2020-03-27,1.06577611455508e-13,0,0.999999999999893
Poland,2020-03-28,1.16853373553891e-13,0,0.999999999999883
Poland,2020-03-29,1.28119881131182e-13,0,0.999999999999872
Poland,2020-03-30,1.40472657672122e-13,0,0.999999999999859
Poland,2020-03-31,1.54016436631445e-13,0,0.999999999999846
Poland,2020-04-01,1.68866049420205e-13,0,0.999999999999831
Poland,2020-04-02,1.85147399007965e-13,0,0.999999999999815
Poland,2020-04-03,2.029985273956e-13,0,0.999999999999797
Poland,2020-04-04,2.22570786009311e-13,0,0.999999999999777
Poland,2020-04-05,2.44030118939061e-13,0,0.999999999999756
Poland,2020-04-06,2.67558469901439e-13,0,0.999999999999732
Poland,2020-04-07,2.9335532485593e-13,0,0.999999999999707
Poland,2020-04-08,3.21639403353701e-13,0,0.999999999999678
Poland,2020-04-09,3.5265051295909e-13,0,0.999999999999647
Poland,2020-04-10,3.86651582466562e-13,0,0.999999999999613
Poland,2020-04-11,4.23930891151824e-13,0,0.999999999999576
Poland,2020-04-12,4.64804512957923e-13,0,0.999999999999535
Poland,2020-04-13,5.09618996339378e-13,0,0.99999999999949
Poland,2020-04-14,5.58754302485577e-13,0,0.999999999999441
Poland,2020-04-15,6.12627026835224e-13,0,0.999999999999387
Poland,2020-04-16,6.71693931195548e-13,0,0.999999999999328
Poland,2020-04-17,7.3645581641353e-13,0,0.999999999999264
Poland,2020-04-18,8.07461768433659e-13,0,0.999999999999192
Poland,2020-04-19,8.85313813742632e-13,0,0.999999999999115
Poland,2020-04-20,9.7067202367231e-13,0,0.999999999999029
Poland,2020-04-21,1.06426011083793e-12,0,0.999999999998936
Poland,2020-04-22,1.16687156516126e-12,0,0.999999999998833
Poland,2020-04-23,1.27937638150307e-12,0,0.999999999998721
Poland,2020-04-24,1.40272843594543e-12,0,0.999999999998597
Poland,2020-04-25,1.53797357326405e-12,0,0.999999999998462
Poland,2020-04-26,1.68625847416026e-12,0,0.999999999998314
Poland,2020-04-27,1.84884037743414e-12,0,0.999999999998151
Poland,2020-04-28,2.02709773952834e-12,0,0.999999999997973
Poland,2020-04-29,2.22254192181998e-12,0,0.999999999997777
Poland,2020-04-30,2.43683000475177e-12,0,0.999999999997563
Poland,2020-05-01,2.67177883744743e-12,0,0.999999999997328
Poland,2020-05-02,2.92938044193154e-12,0,0.999999999997071
Poland,2020-05-03,3.21181890255904e-12,0,0.999999999996788
Poland,2020-05-04,3.52148888385195e-12,0,0.999999999996479
Poland,2020-05-05,3.86101593374768e-12,0,0.999999999996139
Poland,2020-05-06,4.23327874440049e-12,0,0.999999999995767
Poland,2020-05-07,4.64143355927508e-12,0,0.999999999995359
Poland,2020-05-08,5.08894093346906e-12,0,0.999999999994911
Poland,2020-05-09,5.57959507415214e-12,0,0.99999999999442
Poland,2020-05-10,6.11755600988658e-12,0,0.999999999993882
Poland,2020-05-11,6.70738486157699e-12,0,0.999999999993293
Poland,2020-05-12,7.35408251409594e-12,0,0.999999999992646
Poland,2020-05-13,8.06313201646417e-12,0,0.999999999991937
Poland,2020-05-14,8.84054507007622e-12,0,0.999999999991159
Poland,2020-05-15,9.69291299912461e-12,0,0.999999999990307
Poland,2020-05-16,1.06274626353759e-11,0,0.999999999989372
Poland,2020-05-17,1.16521175911204e-11,0,0.999999999988348
Poland,2020-05-18,1.2775565439801e-11,0,0.999999999987224
Poland,2020-05-19,1.40073313739127e-11,0,0.999999999985993
Poland,2020-05-20,1.53578589646855e-11,0,0.999999999984642
Poland,2020-05-21,1.68385987082747e-11,0,0.999999999983161
Poland,2020-05-22,1.84621051091983e-11,0,0.999999999981538
Poland,2020-05-23,2.02421431241508e-11,0,0.999999999979758
Poland,2020-05-24,2.21938048686759e-11,0,0.999999999977806
Poland,2020-05-25,2.43336375762057e-11,0,0.999999999975666
Poland,2020-05-26,2.66797838943663e-11,0,0.99999999997332
Poland,2020-05-27,2.92521357080603e-11,0,0.999999999970748
Poland,2020-05-28,3.20725027935198e-11,0,0.999999999967928
Poland,2020-05-29,3.51647977332684e-11,0,0.999999999964835
Poland,2020-05-30,3.85552386598013e-11,0,0.999999999961445
Poland,2020-05-31,4.22725715469541e-11,0,0.999999999957728
Poland,2020-06-01,4.63483139336616e-11,0,0.999999999953652
Poland,2020-06-02,5.08170221465314e-11,0,0.999999999949183
Poland,2020-06-03,5.57165842868869e-11,0,0.999999999944284
Poland,2020-06-04,6.10885414663794e-11,0,0.999999999938911
Poland,2020-06-05,6.69784400147791e-11,0,0.999999999933022
Poland,2020-06-06,7.34362176461483e-11,0,0.999999999926564
Poland,2020-06-07,8.05166268575251e-11,0,0.999999999919483
Poland,2020-06-08,8.82796991499135e-11,0,0.99999999991172
Poland,2020-06-09,9.67912540074947e-11,0,0.999999999903209
Poland,2020-06-10,1.06123456950463e-10,0,0.999999999893877
Poland,2020-06-11,1.1635543139295e-10,0,0.999999999883645
Poland,2020-06-12,1.27573929493701e-10,0,0.999999999872426
Poland,2020-06-13,1.39874067687331e-10,0,0.999999999860126
Poland,2020-06-14,1.53360133132397e-10,0,0.99999999984664
Poland,2020-06-15,1.68146467913766e-10,0,0.999999999831853
Poland,2020-06-16,1.8435843849605e-10,0,0.999999999815642
Poland,2020-06-17,2.02133498647615e-10,0,0.999999999797866
Poland,2020-06-18,2.21622354847246e-10,0,0.999999999778378
Poland,2020-06-19,2.42990244054362e-10,0,0.99999999975701
Poland,2020-06-20,2.6641833467645e-10,0,0.999999999733582
Poland,2020-06-21,2.92105262611834e-10,0,0.999999999707895
Poland,2020-06-22,3.20268815391177e-10,0,0.999999999679731
Poland,2020-06-23,3.51147778696794e-10,0,0.999999999648852
Poland,2020-06-24,3.85003960915526e-10,0,0.999999999614996
Poland,2020-06-25,4.2212441289042e-10,0,0.999999999577876
Poland,2020-06-26,4.62823861691492e-10,0,0.999999999537176
Poland,2020-06-27,5.07447379040338e-10,0,0.999999999492553
Poland,2020-06-28,5.5637330701295e-10,0,0.999999999443627
Poland,2020-06-29,6.10016465826422e-10,0,0.999999999389983
Poland,2020-06-30,6.68831670906834e-10,0,0.999999999331168
Poland,2020-07-01,7.33317589057966e-10,0,0.999999999266682
Poland,2020-07-02,8.04020966425419e-10,0,0.999999999195979
Poland,2020-07-03,8.81541264103186e-10,0,0.999999999118459
Poland,2020-07-04,9.66535740685716e-10,0,0.999999999033464
Poland,2020-07-05,1.05972502485814e-09,0,0.999999998940275
Poland,2020-07-06,1.16189922527207e-09,0,0.999999998838101
Poland,2020-07-07,1.27392462950967e-09,0,0.999999998726075
Poland,2020-07-08,1.39675104893354e-09,0,0.999999998603249
Poland,2020-07-09,1.53141987169581e-09,0,0.99999999846858
Poland,2020-07-10,1.67907289218435e-09,0,0.999999998320927
Poland,2020-07-11,1.84096199176667e-09,0,0.999999998159038
Poland,2020-07-12,2.01845975291019e-09,0,0.99999999798154
Poland,2020-07-13,2.21307109667091e-09,0,0.999999997786929
Poland,2020-07-14,2.4264460422195e-09,0,0.999999997573554
Poland,2020-07-15,2.66039369658672e-09,0,0.999999997339606
Poland,2020-07-16,2.9168975932408e-09,0,0.999999997083102
Poland,2020-07-17,3.19813250954536e-09,0,0.999999996801867
Poland,2020-07-18,3.50648290568534e-09,0,0.999999996493517
Poland,2020-07-19,3.84456314139587e-09,0,0.999999996155437
Poland,2020-07-20,4.21523964190238e-09,0,0.99999999578476
Poland,2020-07-21,4.62165520100654e-09,0,0.999999995378345
Poland,2020-07-22,5.06725562737258e-09,0,0.999999994932744
Poland,2020-07-23,5.55581895993534e-09,0,0.999999994444181
Poland,2020-07-24,6.09148750013385e-09,0,0.999999993908513
Poland,2020-07-25,6.67880293255678e-09,0,0.999999993321197
Poland,2020-07-26,7.322744831771e-09,0,0.999999992677255
Poland,2020-07-27,8.02877288181525e-09,0,0.999999991971227
Poland,2020-07-28,8.80287316631704e-09,0,0.999999991197127
Poland,2020-07-29,9.65160892170622e-09,0,0.999999990348391
Poland,2020-07-30,1.05821761838368e-08,0,0.999999989417824
Poland,2020-07-31,1.1602464799819e-08,0,0.999999988397535
Poland,2020-08-01,1.2721125322352e-08,0,0.999999987278875
Poland,2020-08-02,1.39476423537227e-08,0,0.999999986052358
Poland,2020-08-03,1.52924149613192e-08,0,0.999999984707585
Poland,2020-08-04,1.67668448464655e-08,0,0.999999983233155
Poland,2020-08-05,1.83834330141163e-08,0,0.999999981616567
Poland,2020-08-06,2.01558857630312e-08,0,0.999999979844114
Poland,2020-08-07,2.20992308950661e-08,0,0.999999977900769
Poland,2020-08-08,2.42299451288659e-08,0,0.999999975770055
Poland,2020-08-09,2.65660937982381e-08,0,0.999999973433906
Poland,2020-08-10,2.91274840196409e-08,0,0.999999970872516
Poland,2020-08-11,3.19358326274215e-08,0,0.999999968064167
Poland,2020-08-12,3.50149503006439e-08,0,0.99999996498505
Poland,2020-08-13,3.83909434426281e-08,0,0.999999961609057
Poland,2020-08-14,4.209243552484e-08,0,0.999999957907565
Poland,2020-08-15,4.61508097717959e-08,0,0.99999995384919
Poland,2020-08-16,5.06004752445877e-08,0,0.999999949399525
Poland,2020-08-17,5.54791585790206e-08,0,0.999999944520841
Poland,2020-08-18,6.08282238518605e-08,0,0.999999939171776
Poland,2020-08-19,6.66930232871803e-08,0,0.999999933306977
Poland,2020-08-20,7.31232817762638e-08,0,0.999999926876718
Poland,2020-08-21,8.01735184712137e-08,0,0.999999919826482
